Price,Close,High,Low,Open,Volume,MA7,MA30,MA200,Volatility
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,
Date,,,,,,,,,
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,99033.69866071429,100188.10364583334,78502.21658203125,3973.209754279225
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,98194.27901785714,100237.62239583333,78646.93576171875,3915.722590053324
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,97598.07142857143,100370.90286458333,78799.70966796875,3705.094116309027
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,97428.23102678571,100430.85755208334,78955.34947265625,3623.8511417332943
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,96861.39285714286,100526.55625,79113.65111328124,3499.419364157728
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,96557.90848214286,100568.52265625,79252.82794921874,3431.399020931832
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,96739.39620535714,100680.83385416666,79403.19056640625,3278.204152855645
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,96743.76339285714,100683.82786458333,79545.03056640625,3274.3249840134563
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,96883.74665178571,100583.97708333333,79698.47583984376,3325.2605948385585
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,97040.58928571429,100511.42526041667,79855.37251953124,3367.4055795573754
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,96994.15178571429,100235.19166666667,80013.15142578125,3372.050452800203
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,96756.41294642857,99947.36875,80165.23083984375,3372.0993386816567
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,96726.71540178571,99762.36666666667,80335.8532421875,3458.4128882329433
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,96548.10825892857,99582.99817708334,80515.6308203125,3476.9563295971316
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,96792.40401785714,99322.58723958333,80716.715625,3253.840126579891
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,96594.77232142857,99071.66979166666,80927.38607421875,3198.1459498988884
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,96451.54464285714,98825.58932291667,81130.10328125,3091.2639107812097
2025-02-23,96273.921875,96671.875,95270.453125,96577.8046875,16999478976,96465.671875,98540.73723958334,81336.3355859375,2908.201672113543
2025-02-24,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529,95843.49888392857,98097.52135416666,81484.87576171875,2947.7754339750736
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,94871.58816964286,97632.64375,81624.1560546875,3280.672342507569
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,93116.07589285714,97041.28828125,81741.162109375,3975.315095335225
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,91168.97433035714,96487.01328125,81871.0858203125,4483.1598494163845
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,89490.04017857143,95842.67317708333,81996.17828125,4788.936026152502
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,87983.49107142857,95219.22682291667,82123.29001953125,4808.738016911696
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,87694.12388392857,94947.33776041666,82300.8454296875,4615.132882083557
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,86929.48102678571,94460.99661458333,82443.37330078126,4759.326587598969
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,86713.19866071429,94112.10390625,82585.01375,4896.2093132812815
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,87609.84709821429,93752.70859375,82740.73669921875,4735.469928888549
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,88360.91852678571,93489.03880208333,82898.1255078125,4718.395397229906
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,88699.44196428571,93159.94635416666,83034.3716015625,4835.659183683736
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,88716.96763392857,92811.98958333333,83170.08060546876,4954.201436608547
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,86767.3515625,92281.0546875,83267.20984375,5377.517039418966
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,85691.11272321429,91682.70625,83357.9602734375,5870.020637211763
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,85068.2578125,91228.11015625,83451.79955078124,6010.483121142297
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,84082.37165178571,90770.93697916667,83549.51638671875,6043.406743987064
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,82811.65401785714,90281.57942708333,83633.1821875,6218.389684364197
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,82415.4296875,89817.6875,83738.62439453125,6150.271004390006
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277,82156.64620535714,89408.32890625,83862.81927734375,6090.039520158415
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,82439.31026785714,88910.68619791667,83980.57958984375,6014.7788934565
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,83231.265625,88460.53072916667,84104.01712890626,5846.556031549986
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594,83210.73549107143,88011.9796875,84222.01224609376,5749.679940030529
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,83658.14508928571,87714.67447916667,84361.43388671875,5562.048323989737
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,84101.07254464286,87335.59609375,84495.642421875,5395.400445180184
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,84111.6640625,86915.85052083334,84620.29623046875,5130.24765747814
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091,84038.71763392857,86432.46875,84752.30353515624,4680.80632686502
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,84535.1015625,86096.76302083333,84892.71771484375,4307.950666750554
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,85024.13392857143,85794.13489583334,85049.40984375,3839.728760746483
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,85703.16294642857,85500.72760416666,85217.02458984376,3311.2538337682718
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,85709.828125,85350.15130208334,85380.83056640625,3130.6700165555453
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,86139.81473214286,85298.18229166667,85542.5082421875,3085.133073845618
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,86184.08705357143,85298.38645833333,85679.17630859376,3085.0681599014165
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,86007.67299107143,85228.16510416666,85803.92068359375,3122.8031577523525
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943,85476.265625,85160.215625,85928.87744140625,3163.9588986060344
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247,84769.12276785714,85044.115625,86050.986953125,3194.624271439036
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,84440.18973214286,84741.47630208333,86173.97630859374,2681.4372491553963
2025-04-02,82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470,83809.45089285714,84622.14427083333,86286.3792578125,2700.069254334275
2025-04-03,83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080,83227.41183035714,84484.83203125,86405.97921875,2667.836925465055
2025-04-04,83843.8046875,84696.1484375,81670.75,83100.25,45157640207,83154.6484375,84258.84010416667,86534.235703125,2404.0052478544285
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631,83284.25,84043.60911458333,86650.2169921875,2151.614723139857
2025-04-06,78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736,82695.67299107143,83759.33619791667,86733.041015625,2338.0168010559637
2025-04-07,79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987,82222.3046875,83528.69427083334,86814.51541015625,2432.940628540951
2025-04-08,76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749,80951.2734375,83384.39140625,86879.91029296875,2723.5956868353173
2025-04-09,82573.953125,83541.0,74589.671875,76273.5625,84213627038,80963.87946428571,83519.12317708334,86975.805859375,2570.976996914237
2025-04-10,79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633,80467.20982142857,83411.25416666667,87055.6930078125,2665.633563812987
2025-04-11,83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779,80404.5,83400.67005208334,87156.06818359374,2664.985997490751
2025-04-12,85287.109375,85856.1875,82769.375,83404.515625,24258059104,80659.11607142857,83541.35026041667,87260.99388671874,2648.87669562193
2025-04-13,83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817,81440.61495535714,83531.87942708333,87363.703046875,2647.8022841812954
2025-04-14,84542.390625,85785.0,83690.640625,83694.5234375,34090769777,82198.765625,83538.52213541667,87460.50990234375,2650.1565746382576
2025-04-15,83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885,83255.48549107143,83574.83229166667,87549.90154296876,2644.0217015246294
2025-04-16,84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112,83464.04464285714,83573.43828125,87640.63263671874,2643.7595408406273
2025-04-17,84895.75,85449.0703125,83749.75,84030.671875,21276866029,84216.84598214286,83646.01328125,87736.93486328125,2649.3593609609925
2025-04-18,84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364,84366.27008928571,83565.89921875,87842.54138671875,2584.546612284809
2025-04-19,85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427,84334.31361607143,83595.77317708333,87963.67341796875,2596.88656195633
2025-04-20,85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812,84547.07477678571,83633.47526041667,88086.381015625,2611.774825642102
2025-04-21,87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190,84972.29129464286,83756.35598958333,88220.17853515624,2706.465079658976
2025-04-22,93441.890625,93817.3828125,87084.53125,87521.875,55899038456,86368.41964285714,84002.60651041666,88377.05060546874,3211.6874597067667
2025-04-23,93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821,87749.16852678571,84209.2796875,88535.09640625,3618.199881378638
2025-04-24,93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315,89041.74665178571,84425.01614583333,88690.720625,3992.971811222055
2025-04-25,94720.5,95768.390625,92898.59375,93954.25,40915232364,90508.84598214286,84685.67005208334,88853.13982421876,4395.1374029998615
2025-04-26,94646.9296875,95251.359375,93927.25,94714.6484375,17612825123,91877.91964285714,84934.66432291667,89015.71462890625,4739.268345583548
2025-04-27,93754.84375,95301.203125,93665.3984375,94660.90625,18090367764,93103.7109375,85248.05416666667,89181.57833984375,5003.000057441549
2025-04-28,94978.75,95598.4921875,92860.8046875,93755.3046875,32363449569,94169.40290178571,85660.75963541666,89355.09958984375,5279.831381571519
2025-04-29,94284.7890625,95485.4140625,93796.6328125,94981.859375,25806129921,94289.81696428571,86059.10182291667,89514.2980859375,5467.684703474308
2025-04-30,94207.3125,95249.3203125,92979.640625,94286.46875,28344679831,94362.41741071429,86447.71510416667,89669.36953125,5621.734347479973
2025-05-01,96492.3359375,97437.9609375,94153.6328125,94212.859375,32875889623,94726.49441964286,86825.15390625,89837.5743359375,5905.867767569562
2025-05-02,96910.0703125,97905.8984375,96375.9453125,96494.96875,26421924677,95039.29017857143,87305.96588541666,89991.8940625,6123.5506868415605
2025-05-03,95891.796875,96943.8828125,95821.2890625,96904.6328125,15775154889,95217.12834821429,87732.26484375,90136.1475,6264.394513789787
2025-05-04,94315.9765625,96318.921875,94173.4296875,95877.1875,18198688416,95297.29017857143,88081.33723958333,90269.6637890625,6331.655859008194
2025-05-05,94748.0546875,95193.1875,93566.265625,94319.5625,25816260327,95264.33370535714,88456.1125,90406.4048828125,6383.958388663868
2025-05-06,96802.4765625,96889.1796875,93399.859375,94748.3828125,26551275827,95624.00334821429,89075.71223958333,90548.3233203125,6256.435439449032
2025-05-07,97032.3203125,97625.8046875,95829.3359375,96800.1953125,76983822462,96027.57589285714,89668.94505208333,90691.67125,6133.748921129973
2025-05-08,103241.4609375,103969.5390625,96913.875,97034.25,69895404397,96991.73660714286,90567.92864583334,90862.8700390625,6078.656977085529
2025-05-09,102970.8515625,104297.4921875,102343.09375,103239.125,58198593958,97857.5625,91247.82526041666,91040.8850390625,6290.6967948038155
2025-05-10,104696.328125,104961.765625,102830.484375,102973.7109375,42276713994,99115.35267857143,92083.49817708334,91227.5596484375,6358.435389808293
2025-05-11,104106.359375,104937.9921875,103364.7421875,104701.0703125,46285517406,100513.97879464286,92773.54895833334,91415.93046875,6505.716924312056
2025-05-12,102812.953125,105747.453125,100814.40625,104106.9609375,63250475404,101666.10714285714,93357.74375,91589.1899609375,6596.526201872202
2025-05-13,104169.8125,104997.421875,101515.09375,102812.4921875,52608876410,102718.58370535714,94040.57161458333,91776.826953125,6620.921304885791
2025-05-14,103539.4140625,104303.5625,102618.296875,104167.328125,45956071155,103648.16852678571,94673.80572916666,91959.450546875,6589.553831535794
2025-05-15,103744.640625,104153.6171875,101440.8125,103538.828125,50408241840,103720.05133928571,95342.99401041666,92138.527265625,6451.367423108152
2025-05-16,103489.2890625,104533.484375,103137.4765625,103735.65625,44386499364,103794.11383928571,95991.50807291667,92306.434921875,6250.055906263834
2025-05-17,103191.0859375,103716.9453125,102659.1796875,103489.2890625,37898552742,103579.07924107143,96601.35260416666,92458.787890625,6018.344169568301
2025-05-18,106446.0078125,106597.171875,103142.6015625,103186.953125,49887082058,103913.31473214286,97334.52604166667,92629.320234375,5823.699063162232
2025-05-19,105606.1796875,107068.71875,102112.6875,106430.53125,61761126647,104312.34709821429,98019.28489583333,92806.2751953125,5531.483173150682
2025-05-20,106791.0859375,107307.1171875,104206.515625,105605.40625,36515726122,104686.81473214286,98739.84427083333,92992.81828125,5198.4635638835925
2025-05-21,109678.078125,110724.4609375,106127.234375,106791.3125,78086364051,105563.76674107143,99478.48333333334,93194.7623046875,5122.85130454971
2025-05-22,111673.28125,111970.171875,109285.0703125,109673.4921875,70157575642,106696.4296875,100086.19635416666,93409.423125,5452.799819891979
2025-05-23,107287.796875,111798.90625,106841.3046875,111679.359375,67548133399,107239.07366071429,100539.15260416667,93606.8045703125,5468.312604414693
2025-05-24,107791.15625,109454.5234375,106895.2890625,107278.5078125,45903627163,107896.2265625,101000.73125,93798.9625390625,5476.8227441196195
2025-05-25,109035.390625,109313.3046875,106683.375,107802.2734375,47518041841,108266.13839285714,101477.89427083333,93965.9441015625,5534.082311894722
2025-05-26,109440.3671875,110376.8828125,108735.640625,109023.78125,45950461571,108813.87946428571,101971.00885416666,94133.621640625,5563.427317670218
2025-05-27,108994.640625,110744.2109375,107609.5546875,109440.40625,57450176272,109128.67299107143,102479.00208333334,94295.8674609375,5482.5249112063375
2025-05-28,107802.328125,109298.2890625,106812.9296875,108992.171875,49155377493,108860.70870535714,102906.4546875,94450.984765625,5376.471248928295
2025-05-29,105641.7578125,108910.046875,105374.3984375,107795.5703125,56022752042,107999.0625,103285.0203125,94576.8226171875,5143.245509267502
2025-05-30,103998.5703125,106308.9453125,103685.7890625,105646.2109375,57655287183,107529.17299107143,103611.39557291666,94653.308046875,4849.617854992605
2025-05-31,104638.09375,104927.1015625,103136.1171875,103994.71875,38997843858,107078.73549107143,103882.92083333334,94736.719453125,4661.679166489965
2025-06-01,105652.1015625,105884.546875,103826.953125,104637.296875,37397056873,106595.40848214286,104174.321875,94812.059140625,4480.487373202373
2025-06-02,105881.53125,105958.3125,103727.546875,105649.8125,45819706290,106087.00334821429,104507.31302083333,94905.2146484375,4206.547016749982
2025-06-03,105432.46875,106813.578125,104920.84375,105888.4765625,46196508367,105578.12165178571,104877.86276041667,94977.046953125,3741.7931223836945
2025-06-04,104731.984375,105997.6953125,104232.703125,105434.3671875,44544857105,105139.50111607143,105210.66041666667,95047.9144921875,3216.9545346377436
2025-06-05,101575.953125,105936.6875,100436.8828125,104750.78125,57479298400,104558.671875,105369.77630208334,95106.565,2887.9601635466183
2025-06-06,104390.34375,105376.7734375,101169.5703125,101574.3671875,48856653697,104614.63950892857,105615.04375,95175.803515625,2431.9038617876495
2025-06-07,105615.625,105972.7578125,103987.3125,104390.6484375,38365033776,104754.28683035714,105694.18255208334,95242.1626953125,2390.273046490243
2025-06-08,105793.6484375,106497.0625,105075.328125,105617.5078125,36626232328,104774.5078125,105788.27578125,95299.4334765625,2334.2761380900597
2025-06-09,110294.1015625,110561.421875,105400.234375,105793.0234375,55903193732,105404.875,105974.86822916666,95358.3803515625,2464.1017221449033
2025-06-10,110257.234375,110380.125,108367.7109375,110295.6875,54700101509,106094.12723214286,106179.89739583334,95414.678203125,2557.3986467166033
2025-06-11,108686.625,110384.21875,108086.328125,110261.796875,50842662052,106659.07589285714,106375.68645833334,95469.224921875,2515.2343837953676
2025-06-12,105929.0546875,108780.6953125,105785.6875,108685.9140625,54843867968,107280.94754464286,106434.32786458333,95508.80109375,2482.324770634226
2025-06-13,106090.96875,106182.546875,102822.0234375,105924.59375,69550440846,107523.89397321429,106519.3796875,95573.744453125,2422.7122655152025
2025-06-14,105472.40625,106203.7578125,104379.3671875,106108.0859375,38007870453,107503.43415178571,106576.971875,95641.1798828125,2374.5342747353375
2025-06-15,105552.0234375,106157.1015625,104519.8828125,105464.84375,36744307742,107468.91629464286,106645.7296875,95689.12734375,2311.0594874423873
2025-06-16,106796.7578125,108915.375,104997.625,105555.59375,50366626945,106969.29575892857,106765.91875,95744.8487890625,2217.048102795904
2025-06-17,104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176,106161.27901785714,106704.42239583333,95780.5467578125,2251.546098397125
2025-06-18,104883.328125,105581.8515625,103602.265625,104602.0703125,47318089133,105617.95089285714,106680.32734375,95822.718125,2267.515466348952
2025-06-19,104684.2890625,105250.890625,103940.7734375,104886.7734375,37333806920,105440.12723214286,106610.10078125,95859.740625,2296.4073407549795
2025-06-20,103309.6015625,106539.3828125,102372.2109375,104681.03125,50951862476,105042.7890625,106397.81822916666,95896.962109375,2297.37486784793
2025-06-21,102257.40625,104015.78125,100973.0625,103315.078125,38360555118,104583.50334821429,106083.95572916667,95928.2383203125,2192.5989807800515
2025-06-22,100987.140625,103351.6328125,98286.203125,102212.03125,65536997201,103931.37723214286,105873.93385416667,95939.3313671875,2368.0505112223686
2025-06-23,105577.7734375,106116.859375,99705.75,100987.4765625,65237759656,103757.23660714286,105800.15442708334,95984.2523828125,2340.578330012557
2025-06-24,106045.6328125,106316.828125,104740.2421875,105571.515625,48822986421,103963.59598214286,105700.49583333333,96014.8769921875,2260.351299908588
2025-06-25,107361.2578125,108168.3984375,105881.390625,106047.40625,51624120283,104317.5859375,105631.1921875,96052.0666015625,2171.8723427026885
2025-06-26,106960.0,108305.546875,106666.3515625,107375.0703125,43891990613,104642.6875,105563.37083333333,96080.6865234375,2093.576443720318
2025-06-27,107088.4296875,107772.46875,106449.9921875,106954.921875,45353692675,105182.52008928571,105539.57421875,96128.965078125,2071.1873475768743
2025-06-28,107327.703125,107567.8828125,106883.9765625,107090.546875,30037708335,105906.84821428571,105595.77239583334,96182.2264453125,2096.7701786436037
2025-06-29,108385.5703125,108526.3046875,107230.109375,107327.8203125,35534874438,106963.76674107143,105742.00572916666,96218.289140625,2134.1824128394824
2025-06-30,107135.3359375,108798.7890625,106759.6484375,108383.4375,42064804590,107186.27566964286,105825.24713541666,96253.7508203125,2138.33786584912
2025-07-01,105698.28125,107550.6796875,105270.2265625,107144.3828125,44110692247,107136.65401785714,105826.78645833333,96274.9459375,2138.2255444433254
2025-07-02,108859.3203125,109763.65625,105157.3984375,105703.1015625,56248657737,107350.66294642857,105926.04609375,96312.3776953125,2208.8063262232463
2025-07-03,109647.9765625,110541.4609375,108605.796875,108845.015625,50494742270,107734.65959821429,106066.56302083333,96339.1241015625,2308.176872982685
2025-07-04,108034.3359375,109751.984375,107296.3828125,109635.65625,42616442656,107869.7890625,106176.64140625,96349.1471875,2321.044996471884
2025-07-05,108231.1796875,108381.34375,107842.2734375,108015.8359375,30615537520,107998.85714285714,106398.48229166666,96359.600078125,2179.913316280299
2025-07-06,109232.0703125,109731.625,107847.015625,108231.1875,36746020463,108119.78571428571,106559.87317708334,96405.552734375,2205.1962932473807
2025-07-07,108299.8515625,109710.25,107527.0546875,109235.328125,45415696597,108286.14508928571,106649.34739583333,96459.5972265625,2219.968787820144
2025-07-08,108950.2734375,109198.96875,107499.5546875,108298.2265625,44282204127,108750.71540178571,106754.56822916666,96515.5689453125,2252.580729747638
2025-07-09,111326.5546875,111925.375,108357.6796875,108950.2734375,57927418065,109103.17745535714,106788.98333333334,96586.0780859375,2315.530105035485
2025-07-10,115987.203125,116608.78125,110660.75,111329.1953125,95911605728,110008.78125,106979.98229166666,96690.4894140625,2797.614589423497
2025-07-11,117516.9921875,118856.4765625,115245.6875,115986.234375,86928361085,111363.44642857143,107274.32786458333,96804.6431640625,3386.0237236669104
2025-07-12,117435.2265625,118219.8984375,116977.0234375,117530.7109375,45524560304,112678.31026785714,107657.86692708333,96898.438828125,3848.4684778012597
2025-07-13,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,114090.31696428571,108092.03854166667,96997.5234375,4365.585470551301
2025-07-14,119849.703125,123091.609375,118959.1953125,119115.7890625,181746419401,115740.29575892857,108571.28177083333,97117.794375,4832.2970173383765
2025-07-15,117777.1875,119935.5625,115765.6875,119853.8515625,98321661181,117001.28348214286,108978.78723958334,97235.856015625,5078.123118010869
2025-07-16,118738.5078125,120065.515625,117064.8203125,117777.1875,72162029070,118060.13392857143,109376.84557291666,97353.72890625,5361.3240702058665
2025-07-17,119289.84375,120999.609375,117508.21875,118738.5078125,72363841798,118531.93973214286,109866.46979166666,97482.5269921875,5576.5459361671565
2025-07-18,118003.2265625,120851.9140625,116925.984375,119284.109375,77945799785,118601.40178571429,110303.79973958334,97609.3270703125,5685.660905824428
2025-07-19,117939.9765625,118541.3984375,117388.4140625,117998.125,47564562765,118673.50892857143,110745.65598958333,97731.8809375,5748.6149636108585
2025-07-20,117300.7890625,118865.03125,116550.1328125,117944.109375,57515447231,118414.17633928571,111212.02890625,97846.28609375,5691.798089431339
2025-07-21,117439.5390625,119671.5625,116584.3984375,117306.46875,69820091744,118069.8671875,111718.1,97949.0494140625,5541.112102081766
2025-07-22,119995.4140625,120269.96875,116233.2265625,117426.5,79217583118,118386.75669642857,112351.70911458334,98058.4893359375,5355.404618430684
2025-07-23,118754.9609375,120113.3515625,117391.390625,119997.4453125,66608604537,118389.10714285714,112790.94869791667,98161.0830078125,5320.934216617572
2025-07-24,118368.0,119535.453125,117247.96875,118770.984375,72627318560,118257.41517857143,113201.69427083334,98261.348203125,5257.5093888826295
2025-07-25,117635.8828125,118486.9765625,114759.8203125,118368.0,104857024569,118204.9375,113544.18177083334,98339.1371875,5198.2528351991305
2025-07-26,117947.3671875,118335.6875,117181.2265625,117644.84375,48508954046,118205.99330357143,113910.42734375,98444.2605078125,5104.580975922559
2025-07-27,119448.4921875,119815.59375,117859.6875,117944.7265625,54683390892,118512.80803571429,114322.42942708333,98566.2853515625,5033.281646799805
2025-07-28,117924.4765625,119819.7890625,117441.4375,119457.5234375,64822943193,118582.08482142857,114675.65520833334,98693.4875390625,4895.421132575947
2025-07-29,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433,118285.90401785714,114993.54114583334,98809.591015625,4781.185468729435
2025-07-30,117831.1875,118780.7265625,115800.828125,117921.9921875,68896148592,118153.93638392857,115350.06953125,98925.913984375,4569.085674595821
2025-07-31,115758.203125,118919.984375,115505.21875,117833.6328125,69370346018,117781.10825892857,115685.40026041666,99032.2628125,4189.707948914325
2025-08-01,113320.0859375,116060.7734375,112724.4453125,115738.953125,91294530181,117164.56584821429,115834.09244791667,99126.280625,4014.594030279946
2025-08-02,112526.9140625,114021.6015625,112005.765625,113320.390625,56870866000,116390.21540178571,115930.05703125,99206.2449609375,3894.227003542004
2025-08-03,114217.671875,114747.421875,111943.8046875,112525.8046875,48099615826,115642.95535714286,116136.16822916667,99274.810859375,3615.581754373591
2025-08-04,115071.8828125,115729.46875,114130.40625,114223.921875,35783028986,115235.44196428571,116364.19166666667,99351.3857421875,3301.9562133784607
2025-08-05,114141.4453125,115117.4375,112701.109375,115072.1875,61039182286,114695.34151785714,116527.8375,99399.7827734375,3048.202284209686
2025-08-06,115028.0,115737.8359375,113372.25,114140.9140625,56379133510,114294.88616071429,116752.10911458333,99452.882421875,2642.46100694717
2025-08-07,117496.8984375,117676.90625,114279.7109375,115030.0546875,64051649681,114543.27120535714,117036.99661458333,99534.9188671875,2195.1879159015775
2025-08-08,116688.7265625,117689.203125,115917.4609375,117505.5,59713005166,115024.50558035714,117215.73567708333,99608.2791796875,1914.5573455283266
2025-08-09,116500.359375,117906.609375,116363.8359375,116678.2734375,54004312429,115592.140625,117232.84088541666,99660.0496484375,1905.4735896763502
2025-08-10,119306.7578125,119320.7109375,116485.1640625,116497.71875,64755458694,116319.15290178571,117292.49973958333,99738.3180859375,1942.338374931565
2025-08-11,118731.4453125,122321.09375,118159.03125,119306.8125,90528784177,116841.94754464286,117335.70703125,99812.174453125,1959.9600614638175
2025-08-12,120172.90625,120302.46875,118228.71875,118717.6640625,72803657984,117703.58482142857,117370.93333333333,99888.9415625,2002.106409252329
2025-08-13,123344.0625,123682.453125,118939.6328125,120168.9765625,90904808795,118891.59375,117487.41197916666,99982.0886328125,2238.930057420902
2025-08-14,118359.578125,124457.1171875,117254.8828125,123339.3984375,104055627395,119014.83370535714,117506.825,100060.4740234375,2244.0482525298644
2025-08-15,117398.3515625,119332.3125,116864.5703125,118365.78125,68665353159,119116.20870535714,117462.153125,100137.02734375,2231.9906135813453
2025-08-16,117491.3515625,117996.0625,117271.953125,117398.421875,48036922378,119257.77901785714,117402.20338541667,100217.82171875,2205.1996646179064
2025-08-17,117453.0625,118595.7734375,117279.5234375,117492.7890625,45852169525,118992.96540178571,117383.86458333333,100286.5709765625,2202.314845670705
2025-08-18,116252.3125,117614.171875,114723.6796875,117453.90625,72787808090,118638.80357142857,117327.60911458333,100344.156015625,2209.163821803358
2025-08-19,112831.1796875,116764.5,112730.3984375,116241.859375,71657600353,117589.98549107143,117178.62213541666,100396.286796875,2356.8168453562025
2025-08-20,114274.7421875,114625.796875,112387.9609375,112828.0234375,67993811526,116294.36830357143,117073.12890625,100464.3809765625,2414.850320921317
2025-08-21,112419.03125,114802.6484375,111986.234375,114275.6875,57817883700,115445.71875,116820.5828125,100538.03125,2493.585209240707
2025-08-22,116874.0859375,117377.3984375,111678.9453125,112433.734375,82528088240,115370.82366071429,116757.88697916667,100615.3745703125,2466.7734720156277
2025-08-23,115374.328125,116996.25,114536.109375,116866.3671875,55377142586,115068.39174107143,116658.09791666667,100702.887109375,2459.9355539512253
2025-08-24,113458.4296875,115615.0859375,111060.546875,115387.390625,73961489632,114497.72991071429,116518.84947916666,100787.10203125,2520.17592853354
2025-08-25,110124.3515625,113637.84375,109324.28125,113456.8984375,85706860190,113622.30691964286,116258.08229166667,100854.7573046875,2760.536364630445
